place_id,observation,gas_price,type,update_time,Año,Mes,Dia,Hora
11703,,20.23,regular,2019-02-15 00:00:00,2019,02,15,00
11703,,21.49,premium,2019-02-15 00:00:00,2019,02,15,00
11702,,19.9,regular,2019-02-16 01:00:00,2019,02,16,01
11702,,21.88,premium,2019-02-16 01:00:00,2019,02,16,01
11702,,22.25,diesel,2019-02-16 01:00:00,2019,02,16,01
11701,,14.99,regular,2019-02-16 00:01:00,2019,02,16,00
11701,,20.71,diesel,2019-02-16 00:01:00,2019,02,16,00
11700,,18.42,regular,2019-02-16 08:00:00,2019,02,16,08
11700,,18.6,premium,2019-02-16 08:00:00,2019,02,16,08
11700,,20.85,diesel,2019-02-16 08:00:00,2019,02,16,08
11699,,17.7,regular,2019-02-13 19:00:00,2019,02,13,19
11699,,18.38,premium,2019-01-18 18:31:00,2019,01,18,18
11698,,19.8,regular,2018-12-23 02:00:00,2018,12,23,02
11698,,21.1,diesel,2018-12-23 02:00:00,2018,12,23,02
11697,,18.62,regular,2019-02-16 07:00:00,2019,02,16,07
11697,,19.05,premium,2019-02-16 07:00:00,2019,02,16,07
11697,,21.22,diesel,2019-02-16 07:00:00,2019,02,16,07
11696,,17.59,regular,2019-02-06 16:00:00,2019,02,06,16
11696,,19.88,diesel,2019-01-28 14:30:00,2019,01,28,14
11696,,19.21,premium,2019-01-23 12:20:00,2019,01,23,12
11695,,19.12,regular,2019-02-16 07:00:00,2019,02,16,07
11695,,19.55,premium,2019-02-16 07:00:00,2019,02,16,07
11695,,21.72,diesel,2019-02-16 07:00:00,2019,02,16,07
11694,,18.62,regular,2019-02-16 07:00:00,2019,02,16,07
11694,,19.05,premium,2019-02-16 07:00:00,2019,02,16,07
11694,,21.22,diesel,2019-02-16 07:00:00,2019,02,16,07
3153,,18.29,regular,2019-02-12 13:00:00,2019,02,12,13
3153,,18.69,premium,2019-02-08 16:00:00,2019,02,08,16
3153,,20.34,diesel,2019-02-08 16:00:00,2019,02,08,16
11693,,18.69,regular,2019-02-16 00:00:00,2019,02,16,00
11693,,18.94,premium,2019-02-16 00:00:00,2019,02,16,00
11693,,21.39,diesel,2019-02-16 00:00:00,2019,02,16,00
11692,,19.06,regular,2019-02-16 00:00:00,2019,02,16,00
11692,,19.2,premium,2019-02-16 00:00:00,2019,02,16,00
11692,,21.66,diesel,2019-02-16 00:00:00,2019,02,16,00
11691,,18.69,regular,2019-02-15 22:00:00,2019,02,15,22
11691,,19.35,premium,2019-02-15 22:00:00,2019,02,15,22
11691,,19.69,diesel,2019-02-15 22:00:00,2019,02,15,22
11690,,18.62,regular,2019-02-16 07:00:00,2019,02,16,07
11690,,19.05,premium,2019-02-16 07:00:00,2019,02,16,07
11690,,21.22,diesel,2019-02-16 07:00:00,2019,02,16,07
11395,,20.09,regular,2019-02-16 10:40:00,2019,02,16,10
11395,,22.03,diesel,2019-02-16 10:40:00,2019,02,16,10
11395,,20.49,premium,2019-02-06 11:00:00,2019,02,06,11
11394,,19.9,regular,2019-02-16 00:00:00,2019,02,16,00
11394,,21.76,diesel,2019-02-16 00:00:00,2019,02,16,00
11394,,20.75,premium,2019-02-14 00:00:00,2019,02,14,00
11393,,19.74,regular,2019-02-16 00:00:00,2019,02,16,00
11393,,20.64,premium,2019-02-16 00:00:00,2019,02,16,00
11393,,21.94,diesel,2019-02-16 00:00:00,2019,02,16,00
11392,,19.88,regular,2019-02-16 00:05:00,2019,02,16,00
11392,,21.49,premium,2019-02-13 00:05:00,2019,02,13,00
11392,,20.54,diesel,2019-02-01 15:50:00,2019,02,01,15
11391,,18.23,regular,2019-02-15 16:00:00,2019,02,15,16
11391,,19.51,diesel,2019-02-15 16:00:00,2019,02,15,16
11391,,19.99,premium,2019-02-07 19:00:00,2019,02,07,19
11390,,18.5,regular,2019-02-16 08:00:00,2019,02,16,08
11390,,19.2,premium,2019-02-16 08:00:00,2019,02,16,08
11390,,20.95,diesel,2019-02-16 08:00:00,2019,02,16,08
2802,,19.59,diesel,2019-02-15 16:00:00,2019,02,15,16
2802,,18.69,regular,2019-02-12 14:00:00,2019,02,12,14
2802,,19.39,premium,2019-02-12 14:00:00,2019,02,12,14
11389,,14.16,regular,2019-01-24 14:00:00,2019,01,24,14
11389,,16.25,premium,2019-01-24 14:00:00,2019,01,24,14
11388,,19.5,regular,2019-02-09 00:00:00,2019,02,09,00
11388,,21.97,diesel,2019-02-07 00:00:00,2019,02,07,00
11388,,20.95,premium,2018-12-25 00:00:00,2018,12,25,00
11387,,19.8,regular,2019-02-13 14:01:00,2019,02,13,14
11387,,21.25,diesel,2019-02-13 14:01:00,2019,02,13,14
11387,,20.99,premium,2019-01-18 14:02:00,2019,01,18,14
11386,,20.32,regular,2019-02-14 15:15:00,2019,02,14,15
11386,,21.64,premium,2019-02-14 15:15:00,2019,02,14,15
11386,,21.68,diesel,2019-02-14 15:15:00,2019,02,14,15
11385,,18.89,regular,2019-02-16 12:30:00,2019,02,16,12
11385,,19.89,premium,2019-02-16 12:30:00,2019,02,16,12
11385,,21.23,diesel,2019-02-16 12:30:00,2019,02,16,12
11384,,20.09,regular,2019-02-16 00:01:00,2019,02,16,00
11384,,21.15,premium,2019-02-16 00:01:00,2019,02,16,00
11384,,21.85,diesel,2019-02-16 00:01:00,2019,02,16,00
11383,,19.59,regular,2019-02-09 14:00:00,2019,02,09,14
11383,,20.1,premium,2019-02-09 14:00:00,2019,02,09,14
11383,,21.69,diesel,2019-02-09 14:00:00,2019,02,09,14
11382,,18.5,regular,2019-02-15 00:01:00,2019,02,15,00
11382,,18.59,premium,2019-02-15 00:01:00,2019,02,15,00
11381,,18.2,regular,2019-02-15 00:01:00,2019,02,15,00
11381,,18.4,premium,2019-02-15 00:01:00,2019,02,15,00
11380,,19.01,regular,2019-02-16 13:00:00,2019,02,16,13
11380,,21.3,diesel,2019-02-16 13:00:00,2019,02,16,13
2848,,19.59,diesel,2019-02-15 16:00:00,2019,02,15,16
2848,,18.69,regular,2019-02-12 15:00:00,2019,02,12,15
2848,,19.39,premium,2019-02-12 15:00:00,2019,02,12,15
11379,,19.99,regular,2019-02-13 01:00:00,2019,02,13,01
11379,,20.6,premium,2019-02-13 01:00:00,2019,02,13,01
11379,,21.48,diesel,2019-02-13 01:00:00,2019,02,13,01
11378,,20.99,premium,2019-02-13 08:00:00,2019,02,13,08
11378,,21.49,diesel,2019-02-08 12:23:00,2019,02,08,12
11378,,19.49,regular,2019-02-07 15:01:00,2019,02,07,15
11376,,19.21,regular,2019-02-15 14:00:00,2019,02,15,14
11376,,20.84,premium,2019-02-15 14:00:00,2019,02,15,14
11376,,21.75,diesel,2019-02-15 14:00:00,2019,02,15,14
11377,,19.4,regular,2018-12-19 07:00:00,2018,12,19,07
11377,,20.53,diesel,2018-12-19 07:00:00,2018,12,19,07
11375,,20.69,regular,2019-02-16 00:00:00,2019,02,16,00
11375,,21.71,premium,2019-02-16 00:00:00,2019,02,16,00
11375,,22.29,diesel,2019-02-16 00:00:00,2019,02,16,00
11374,,19.19,regular,2019-02-14 14:30:00,2019,02,14,14
11374,,22.06,diesel,2019-02-14 14:30:00,2019,02,14,14
11374,,20.19,premium,2019-02-05 13:30:00,2019,02,05,13
11373,,20.65,regular,2019-02-16 00:00:00,2019,02,16,00
11373,,21.67,premium,2019-02-16 00:00:00,2019,02,16,00
11373,,22.26,diesel,2019-02-16 00:00:00,2019,02,16,00
11372,,19.21,regular,2019-02-15 14:00:00,2019,02,15,14
11372,,20.84,premium,2019-02-15 14:00:00,2019,02,15,14
11372,,21.75,diesel,2019-02-15 14:00:00,2019,02,15,14
11371,,20.65,regular,2019-02-16 00:00:00,2019,02,16,00
11371,,21.67,premium,2019-02-16 00:00:00,2019,02,16,00
11371,,22.34,diesel,2019-02-16 00:00:00,2019,02,16,00
11370,,19.23,regular,2019-02-15 14:10:00,2019,02,15,14
11370,,21.53,diesel,2019-02-15 14:10:00,2019,02,15,14
2789,,22.79,diesel,2019-02-15 14:00:00,2019,02,15,14
2789,,20.39,regular,2019-02-13 16:00:00,2019,02,13,16
2789,,21.59,premium,2019-02-12 19:26:00,2019,02,12,19
11369,,,,,,,,
11368,,21.9,diesel,2019-02-08 10:41:00,2019,02,08,10
11368,,19.99,regular,2019-02-08 10:40:00,2019,02,08,10
11367,,18.9,regular,2018-11-09 14:00:00,2018,11,09,14
11367,,20.51,premium,2018-11-09 14:00:00,2018,11,09,14
11367,,20.8,diesel,2018-11-09 14:00:00,2018,11,09,14
11366,,20.33,regular,2019-02-16 08:10:00,2019,02,16,08
11366,,21.52,premium,2019-02-16 08:10:00,2019,02,16,08
11366,,22.34,diesel,2019-02-16 08:10:00,2019,02,16,08
11365,,19.1,regular,2019-02-15 00:00:00,2019,02,15,00
11365,,20.2,premium,2019-02-15 00:00:00,2019,02,15,00
11365,,21.87,diesel,2019-02-15 00:00:00,2019,02,15,00
11364,,20.35,regular,2019-02-16 00:00:00,2019,02,16,00
11364,,21.64,premium,2019-02-16 00:00:00,2019,02,16,00
11364,,21.89,diesel,2019-02-16 00:00:00,2019,02,16,00
11363,,,,,,,,
11362,,20.33,regular,2019-02-16 08:10:00,2019,02,16,08
11362,,21.52,premium,2019-02-16 08:10:00,2019,02,16,08
11362,,22.34,diesel,2019-02-16 08:10:00,2019,02,16,08
11361,,20.66,regular,2019-02-16 00:00:00,2019,02,16,00
11361,,21.66,premium,2019-02-16 00:00:00,2019,02,16,00
11361,,22.21,diesel,2019-02-16 00:00:00,2019,02,16,00
11360,,19.35,regular,2019-02-06 15:00:00,2019,02,06,15
11360,,20.4,premium,2019-02-06 15:00:00,2019,02,06,15
11360,,21,diesel,2019-02-06 15:00:00,2019,02,06,15
3088,,19.8,regular,2019-02-16 00:00:00,2019,02,16,00
3088,,21.21,premium,2019-02-16 00:00:00,2019,02,16,00
3088,,22.29,diesel,2019-02-16 00:00:00,2019,02,16,00
11359,,18.19,regular,2019-02-16 00:00:00,2019,02,16,00
11359,,19.29,premium,2019-02-16 00:00:00,2019,02,16,00
11359,,20.85,diesel,2019-02-16 00:00:00,2019,02,16,00
11358,,20.33,regular,2019-02-16 08:10:00,2019,02,16,08
11358,,21.52,premium,2019-02-16 08:10:00,2019,02,16,08
11358,,22.34,diesel,2019-02-16 08:10:00,2019,02,16,08
11357,,17.89,regular,2019-02-16 00:00:00,2019,02,16,00
11357,,18.91,premium,2019-02-16 00:00:00,2019,02,16,00
11357,,20.65,diesel,2019-02-16 00:00:00,2019,02,16,00
11356,,19.7,regular,2019-02-01 23:00:00,2019,02,01,23
11356,,20.55,premium,2019-02-01 23:00:00,2019,02,01,23
11356,,21.45,diesel,2019-02-01 23:00:00,2019,02,01,23
11355,,19.29,regular,2019-02-15 22:00:00,2019,02,15,22
11355,,20.39,premium,2019-02-15 22:00:00,2019,02,15,22
11354,,20.34,regular,2019-02-16 05:00:00,2019,02,16,05
11354,,22.14,diesel,2019-02-16 05:00:00,2019,02,16,05
11354,,21.02,premium,2019-02-06 05:00:00,2019,02,06,05
11353,,19.13,regular,2019-02-16 01:00:00,2019,02,16,01
11353,,19.89,diesel,2019-02-14 15:00:00,2019,02,14,15
11353,,18.99,premium,2019-02-14 01:00:00,2019,02,14,01
11345,,15.53,regular,2019-02-16 00:00:00,2019,02,16,00
11345,,16.64,premium,2019-02-16 00:00:00,2019,02,16,00
11345,,21.4,diesel,2019-02-16 00:00:00,2019,02,16,00
11352,,13.47,regular,2019-02-15 16:25:00,2019,02,15,16
11352,,14.16,premium,2019-02-15 16:25:00,2019,02,15,16
11352,,19.15,diesel,2019-02-15 16:25:00,2019,02,15,16
11346,,19.5,regular,2019-01-16 18:00:00,2019,01,16,18
11346,,20.7,premium,2019-01-16 18:00:00,2019,01,16,18
11346,,21.1,diesel,2019-01-16 18:00:00,2019,01,16,18
3121,,19.7,regular,2019-02-15 09:20:00,2019,02,15,09
3121,,20.5,premium,2019-02-15 09:20:00,2019,02,15,09
11348,,21.76,diesel,2019-02-16 11:00:00,2019,02,16,11
11348,,19.66,regular,2019-01-20 11:40:00,2019,01,20,11
11348,,21.02,premium,2019-01-20 11:40:00,2019,01,20,11
11351,,13.49,regular,2019-02-15 16:13:00,2019,02,15,16
11351,,14.18,premium,2019-02-15 16:13:00,2019,02,15,16
11351,,19.15,diesel,2019-02-15 16:13:00,2019,02,15,16
11350,,20.23,regular,2019-02-16 01:00:00,2019,02,16,01
11350,,21.2,premium,2019-02-16 01:00:00,2019,02,16,01
11350,,21.73,diesel,2019-02-16 01:00:00,2019,02,16,01
11349,,20.23,regular,2019-02-16 01:00:00,2019,02,16,01
11349,,21.2,premium,2019-02-16 01:00:00,2019,02,16,01
11347,,20.79,premium,2019-02-16 00:00:00,2019,02,16,00
11347,,21.79,diesel,2019-02-16 00:00:00,2019,02,16,00
11347,,19.59,regular,2018-11-22 00:00:00,2018,11,22,00
11344,,17.62,regular,2019-02-16 00:00:00,2019,02,16,00
11344,,20.03,diesel,2019-02-16 00:00:00,2019,02,16,00
11344,,18.59,premium,2019-02-14 11:00:00,2019,02,14,11
11342,,17.62,regular,2019-02-16 00:00:00,2019,02,16,00
11342,,20.03,diesel,2019-02-16 00:00:00,2019,02,16,00
11342,,18.59,premium,2019-02-14 11:05:00,2019,02,14,11
11343,,17.62,regular,2019-02-16 00:00:00,2019,02,16,00
11343,,20.03,diesel,2019-02-16 00:00:00,2019,02,16,00
11343,,18.59,premium,2019-02-14 11:00:00,2019,02,14,11
11341,,15.53,regular,2019-02-16 12:05:00,2019,02,16,12
2996,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
2996,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
2996,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
2845,,19.69,regular,2019-02-08 11:20:00,2019,02,08,11
2845,,21.15,premium,2019-02-08 11:20:00,2019,02,08,11
3134,,,,,,,,
3134,,18.69,regular,2019-02-08 19:00:00,2019,02,08,19
2868,,20.31,regular,2019-02-16 00:00:00,2019,02,16,00
2868,,21.11,premium,2019-02-16 00:00:00,2019,02,16,00
2868,,21.76,diesel,2019-02-16 00:00:00,2019,02,16,00
2977,,19.14,regular,2019-02-16 10:10:00,2019,02,16,10
2977,,18.99,premium,2019-02-16 10:10:00,2019,02,16,10
2977,,21.55,diesel,2019-02-16 10:10:00,2019,02,16,10
2860,,20.25,regular,2019-02-16 00:00:00,2019,02,16,00
2860,,21.7,diesel,2019-02-16 00:00:00,2019,02,16,00
2860,,21.06,premium,2019-02-14 00:00:00,2019,02,14,00
3027,,18.94,regular,2019-02-15 14:30:00,2019,02,15,14
3027,,20.04,premium,2019-02-15 14:30:00,2019,02,15,14
3027,,20.99,diesel,2019-02-15 14:30:00,2019,02,15,14
2982,,19.52,regular,2019-02-16 00:00:00,2019,02,16,00
2982,,19.69,premium,2019-02-16 00:00:00,2019,02,16,00
2982,,21.78,diesel,2019-02-16 00:00:00,2019,02,16,00
2826,,19.77,regular,2019-02-16 00:00:00,2019,02,16,00
2826,,20.79,premium,2019-02-08 00:00:00,2019,02,08,00
2968,,19.55,regular,2019-02-16 00:03:00,2019,02,16,00
2968,,21.43,diesel,2019-02-16 00:03:00,2019,02,16,00
2968,,20.21,premium,2019-02-15 00:00:00,2019,02,15,00
3065,,19.19,regular,2019-02-15 14:30:00,2019,02,15,14
3065,,20.61,premium,2019-02-15 14:30:00,2019,02,15,14
3065,,20.95,diesel,2019-02-15 14:30:00,2019,02,15,14
3142,,20.09,regular,2019-02-16 00:00:00,2019,02,16,00
3142,,21.48,premium,2019-02-16 00:00:00,2019,02,16,00
3148,,19.8,regular,2019-02-13 08:00:00,2019,02,13,08
3148,,20.7,premium,2019-02-13 08:00:00,2019,02,13,08
2948,,21.79,diesel,2019-02-16 00:00:00,2019,02,16,00
2948,,19.99,regular,2019-02-07 00:00:00,2019,02,07,00
2948,,20.99,premium,2019-02-01 00:00:00,2019,02,01,00
14580,,19.99,regular,2019-02-16 00:00:00,2019,02,16,00
14580,,20.96,premium,2019-02-15 00:00:00,2019,02,15,00
10306,,20.43,regular,2019-02-16 00:00:00,2019,02,16,00
10306,,21.9,diesel,2019-02-16 00:00:00,2019,02,16,00
10306,,21.2,premium,2019-02-09 00:00:00,2019,02,09,00
2873,,19.09,regular,2019-02-16 01:00:00,2019,02,16,01
2873,,20.4,premium,2019-02-16 01:00:00,2019,02,16,01
2873,,21.3,diesel,2019-02-16 01:00:00,2019,02,16,01
10769,,20.36,regular,2019-02-16 00:00:00,2019,02,16,00
10769,,21.21,premium,2019-02-09 00:00:00,2019,02,09,00
10410,,20.06,regular,2019-02-16 00:10:00,2019,02,16,00
10410,,20.75,premium,2019-02-16 00:10:00,2019,02,16,00
10410,,22.59,diesel,2019-02-16 00:10:00,2019,02,16,00
10691,,20.37,regular,2019-02-16 00:00:00,2019,02,16,00
10691,,21.07,premium,2019-01-31 00:00:00,2019,01,31,00
10405,,20.75,regular,2019-02-16 05:50:00,2019,02,16,05
10405,,21.1,premium,2019-02-16 05:50:00,2019,02,16,05
10405,,22.75,diesel,2019-02-16 05:50:00,2019,02,16,05
10580,,19.1,regular,2019-01-24 00:05:00,2019,01,24,00
10580,,20,premium,2019-01-24 00:05:00,2019,01,24,00
10426,,19.13,regular,2019-02-16 01:00:00,2019,02,16,01
10426,,20.47,premium,2019-02-16 01:00:00,2019,02,16,01
10426,,21.73,diesel,2019-02-16 01:00:00,2019,02,16,01
10366,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10366,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10366,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10273,,19.59,regular,2019-02-16 00:00:00,2019,02,16,00
10273,,20.38,premium,2019-02-15 00:00:00,2019,02,15,00
10356,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10356,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10356,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10322,,20.19,regular,2019-02-16 01:00:00,2019,02,16,01
10322,,21.59,premium,2019-02-16 01:00:00,2019,02,16,01
10322,,21.73,diesel,2019-02-16 01:00:00,2019,02,16,01
2799,,19.47,regular,2019-02-16 00:00:00,2019,02,16,00
2799,,20.55,premium,2019-02-16 00:00:00,2019,02,16,00
2799,,20.95,diesel,2019-02-16 00:00:00,2019,02,16,00
10456,,19.85,regular,2019-02-16 00:00:00,2019,02,16,00
10456,,21.15,premium,2019-02-14 00:00:00,2019,02,14,00
10456,,22.45,diesel,2019-02-14 00:00:00,2019,02,14,00
10488,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10488,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10488,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10694,,18.99,regular,2019-02-16 01:00:00,2019,02,16,01
10694,,20.49,premium,2019-02-16 01:00:00,2019,02,16,01
10694,,21.33,diesel,2019-02-16 01:00:00,2019,02,16,01
10284,,20.19,regular,2019-02-16 01:00:00,2019,02,16,01
10284,,21.59,premium,2019-02-16 01:00:00,2019,02,16,01
10284,,21.73,diesel,2019-02-16 01:00:00,2019,02,16,01
10493,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10493,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10493,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10430,,18.67,regular,2019-02-16 01:00:00,2019,02,16,01
10430,,19.07,premium,2019-02-16 01:00:00,2019,02,16,01
10430,,20.99,diesel,2019-02-16 01:00:00,2019,02,16,01
10391,,20.19,regular,2019-02-16 01:00:00,2019,02,16,01
10391,,21.59,premium,2019-02-16 01:00:00,2019,02,16,01
10391,,21.73,diesel,2019-02-16 01:00:00,2019,02,16,01
10662,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10662,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10662,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10738,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10738,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10738,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10614,,21.8,diesel,2019-02-15 01:00:00,2019,02,15,01
10614,,19.41,regular,2019-01-31 01:00:00,2019,01,31,01
10614,,20.35,premium,2019-01-31 01:00:00,2019,01,31,01
3113,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
3113,,19.99,regular,2019-02-15 00:00:00,2019,02,15,00
10414,,20.19,regular,2019-02-16 01:00:00,2019,02,16,01
10414,,21.59,premium,2019-02-16 01:00:00,2019,02,16,01
10414,,21.73,diesel,2019-02-16 01:00:00,2019,02,16,01
10588,,19.59,regular,2019-02-16 00:00:00,2019,02,16,00
10588,,20.38,premium,2019-02-15 00:00:00,2019,02,15,00
10420,,19.07,regular,2019-02-16 01:00:00,2019,02,16,01
10420,,20.41,premium,2019-02-16 01:00:00,2019,02,16,01
10420,,21.39,diesel,2019-02-16 01:00:00,2019,02,16,01
10505,,19.58,regular,2019-02-16 00:00:00,2019,02,16,00
10505,,20.59,premium,2019-02-14 00:00:00,2019,02,14,00
10566,,19.84,regular,2019-02-16 00:00:00,2019,02,16,00
10566,,20.82,premium,2019-02-15 00:00:00,2019,02,15,00
10498,,19.4,regular,2019-02-11 02:00:00,2019,02,11,02
10498,,20.1,premium,2019-02-11 02:00:00,2019,02,11,02
10498,,21.03,diesel,2019-02-11 02:00:00,2019,02,11,02
10287,,19.19,regular,2019-02-15 12:39:00,2019,02,15,12
10287,,19.94,premium,2019-02-15 12:39:00,2019,02,15,12
10570,,19.5,regular,2019-02-15 10:00:00,2019,02,15,10
10570,,20.7,premium,2019-02-15 10:00:00,2019,02,15,10
10570,,21.6,diesel,2019-02-15 10:00:00,2019,02,15,10
10340,,15.19,regular,2019-02-12 21:10:00,2019,02,12,21
10340,,17.49,premium,2019-02-12 21:10:00,2019,02,12,21
10340,,20.09,diesel,2019-02-08 16:45:00,2019,02,08,16
10449,,19.95,regular,2019-02-09 12:30:00,2019,02,09,12
10449,,21.5,premium,2019-02-09 12:30:00,2019,02,09,12
10449,,22.1,diesel,2019-02-09 12:30:00,2019,02,09,12
14539,,19.09,regular,2019-02-16 01:00:00,2019,02,16,01
14539,,20.4,premium,2019-02-16 01:00:00,2019,02,16,01
14539,,21.3,diesel,2019-02-16 01:00:00,2019,02,16,01
10746,,19.85,regular,2019-02-16 00:20:00,2019,02,16,00
10746,,20.95,premium,2019-02-16 00:20:00,2019,02,16,00
10746,,22.15,diesel,2019-02-16 00:20:00,2019,02,16,00
10377,,19.18,regular,2018-11-28 01:00:00,2018,11,28,01
10377,,19.95,premium,2018-11-28 01:00:00,2018,11,28,01
10377,,20.08,diesel,2018-11-28 01:00:00,2018,11,28,01
10494,,19.99,premium,2019-02-08 06:00:00,2019,02,08,06
10494,,21.99,diesel,2019-02-08 06:00:00,2019,02,08,06
10494,,19.92,regular,2019-02-08 00:00:00,2019,02,08,00
10545,,19.79,regular,2019-02-16 10:00:00,2019,02,16,10
10545,,21.34,premium,2019-02-16 10:00:00,2019,02,16,10
10545,,22.57,diesel,2019-02-16 10:00:00,2019,02,16,10
10387,,19.79,regular,2018-12-14 00:00:00,2018,12,14,00
10387,,21.34,premium,2018-12-14 00:00:00,2018,12,14,00
10565,,19.88,regular,2019-02-08 00:00:00,2019,02,08,00
10565,,21.34,premium,2019-02-08 00:00:00,2019,02,08,00
10565,,21.9,diesel,2019-02-08 00:00:00,2019,02,08,00
10529,,19.89,regular,2019-02-16 00:00:00,2019,02,16,00
10529,,21.43,premium,2019-02-16 00:00:00,2019,02,16,00
10529,,22.58,diesel,2019-02-16 00:00:00,2019,02,16,00
10586,,19.09,regular,2019-02-15 22:00:00,2019,02,15,22
10586,,19.89,premium,2019-02-15 22:00:00,2019,02,15,22
10463,,19.09,regular,2019-02-15 22:00:00,2019,02,15,22
10463,,19.89,premium,2019-02-15 22:00:00,2019,02,15,22
10463,,20.39,diesel,2019-02-15 22:00:00,2019,02,15,22
10526,,19.09,regular,2019-02-15 22:00:00,2019,02,15,22
10526,,19.89,premium,2019-02-15 22:00:00,2019,02,15,22
10526,,20.39,diesel,2019-02-15 22:00:00,2019,02,15,22
2804,,20,premium,2019-02-15 18:00:00,2019,02,15,18
2804,,19.5,regular,2019-02-10 19:25:00,2019,02,10,19
10645,,19.79,regular,2018-12-15 00:00:00,2018,12,15,00
10645,,21.34,premium,2018-12-15 00:00:00,2018,12,15,00
10693,,20.5,regular,2019-02-16 10:00:00,2019,02,16,10
10693,,22.29,diesel,2019-02-16 10:00:00,2019,02,16,10
10667,,18.35,regular,2018-03-09 14:50:00,2018,03,09,14
10667,,19.12,diesel,2018-03-09 14:50:00,2018,03,09,14
10337,,20.24,regular,2019-02-15 10:30:00,2019,02,15,10
10337,,20.1,premium,2019-02-15 10:30:00,2019,02,15,10
10337,,22.75,diesel,2019-02-15 10:30:00,2019,02,15,10
10792,,18.34,diesel,2018-10-04 02:55:00,2018,10,04,02
10792,,19.77,regular,2018-10-04 02:54:00,2018,10,04,02
10723,,18.9,regular,2019-02-16 11:00:00,2019,02,16,11
10723,,19.5,premium,2019-02-16 11:00:00,2019,02,16,11
10483,,20.32,regular,2019-02-16 10:35:00,2019,02,16,10
10483,,21,premium,2019-02-16 10:35:00,2019,02,16,10
10483,,22.16,diesel,2019-02-16 10:35:00,2019,02,16,10
10681,,19.98,regular,2018-10-19 00:01:00,2018,10,19,00
10681,,21.34,premium,2018-10-19 00:01:00,2018,10,19,00
10329,,18.69,regular,2019-02-15 22:00:00,2019,02,15,22
10329,,19.59,premium,2019-02-15 22:00:00,2019,02,15,22
10329,,20.09,diesel,2019-02-15 22:00:00,2019,02,15,22
10389,No Reportado,,,,,,,
3107,,21.75,diesel,2019-02-16 01:00:00,2019,02,16,01
3107,,20.15,regular,2019-02-14 01:00:00,2019,02,14,01
3107,,21.09,premium,2019-02-12 01:00:00,2019,02,12,01
10404,,17.35,regular,2019-02-16 00:00:00,2019,02,16,00
10404,,18.07,premium,2019-02-16 00:00:00,2019,02,16,00
10404,,20.39,diesel,2019-02-16 00:00:00,2019,02,16,00
10305,,21.06,premium,2019-02-16 01:00:00,2019,02,16,01
10305,,19.21,regular,2019-02-16 00:00:00,2019,02,16,00
10305,,21.05,diesel,2019-02-16 00:00:00,2019,02,16,00
10379,,18.68,regular,2019-02-15 17:05:00,2019,02,15,17
10379,,19.85,premium,2019-02-15 17:05:00,2019,02,15,17
10379,,20.85,diesel,2019-02-15 17:05:00,2019,02,15,17
10560,,20.45,diesel,2019-02-08 20:30:00,2019,02,08,20
10560,,18.2,regular,2019-01-30 13:00:00,2019,01,30,13
10268,,14.45,regular,2019-02-16 00:00:00,2019,02,16,00
10268,,15.39,premium,2019-02-16 00:00:00,2019,02,16,00
10268,,21.44,diesel,2019-02-16 00:00:00,2019,02,16,00
10286,,22,diesel,2019-02-16 11:20:00,2019,02,16,11
10286,,19.9,regular,2018-10-11 17:00:00,2018,10,11,17
10286,,21.45,premium,2018-10-11 17:00:00,2018,10,11,17
10470,,20.5,premium,2019-02-07 01:00:00,2019,02,07,01
10470,,21.6,diesel,2019-02-07 01:00:00,2019,02,07,01
10470,,19.6,regular,2019-01-15 01:00:00,2019,01,15,01
10701,No Reportado,,,,,,,
10490,,19.88,regular,2019-02-07 06:10:00,2019,02,07,06
10490,,21.05,premium,2019-02-07 06:10:00,2019,02,07,06
10490,,21.89,diesel,2019-02-07 06:10:00,2019,02,07,06
10415,,19.75,regular,2019-02-15 12:40:00,2019,02,15,12
10415,,20.25,premium,2019-02-15 12:40:00,2019,02,15,12
10415,,21.97,diesel,2019-02-15 12:40:00,2019,02,15,12
